"Record_number","Study_midyear","Latitude","Longitude","Site.x","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","Site.y"
2308,2004.5,45.59,-84.72,"45.75 -84.75",59.7916666666667,59.4,69.8916666666667,48.175,59.9333333333333,65.6333333333333,61.675,61.5166666666667,56.1666666666667,69.2,75.6666666666667,47.025,61.175,54.0083333333333,45.1666666666667,74.05,71.0416666666667,64.275,67.325,57.025,62.2833333333333,51.6833333333333,70.6083333333333,62.5416666666667,62.575,66.7166666666667,58.425,68.8,66.8416666666667,52.825,63.425,68.85,"45.75 -84.75"
2309,2004.5,45.59,-84.72,"45.75 -84.75",59.7916666666667,59.4,69.8916666666667,48.175,59.9333333333333,65.6333333333333,61.675,61.5166666666667,56.1666666666667,69.2,75.6666666666667,47.025,61.175,54.0083333333333,45.1666666666667,74.05,71.0416666666667,64.275,67.325,57.025,62.2833333333333,51.6833333333333,70.6083333333333,62.5416666666667,62.575,66.7166666666667,58.425,68.8,66.8416666666667,52.825,63.425,68.85,"45.75 -84.75"
2310,2004.5,45.59,-84.72,"45.75 -84.75",59.7916666666667,59.4,69.8916666666667,48.175,59.9333333333333,65.6333333333333,61.675,61.5166666666667,56.1666666666667,69.2,75.6666666666667,47.025,61.175,54.0083333333333,45.1666666666667,74.05,71.0416666666667,64.275,67.325,57.025,62.2833333333333,51.6833333333333,70.6083333333333,62.5416666666667,62.575,66.7166666666667,58.425,68.8,66.8416666666667,52.825,63.425,68.85,"45.75 -84.75"
2311,2004.5,45.59,-84.72,"45.75 -84.75",59.7916666666667,59.4,69.8916666666667,48.175,59.9333333333333,65.6333333333333,61.675,61.5166666666667,56.1666666666667,69.2,75.6666666666667,47.025,61.175,54.0083333333333,45.1666666666667,74.05,71.0416666666667,64.275,67.325,57.025,62.2833333333333,51.6833333333333,70.6083333333333,62.5416666666667,62.575,66.7166666666667,58.425,68.8,66.8416666666667,52.825,63.425,68.85,"45.75 -84.75"
2698,2001,51.31,4.52,"51.25 4.75",71.5416666666667,66.2666666666667,82.3,57.5416666666667,63.175,69.1333333333333,75.225,67.2416666666667,76.0083333333333,63.5583333333333,49.775,54,83,69.8416666666667,81.6083333333333,87.2666666666667,88.1583333333333,53.5333333333333,70.675,64.65,69.1,76.65,66.2916666666667,61.45,66.0416666666667,64.2083333333333,70.775,55.3833333333333,60.125,62.9166666666667,73.1583333333333,58.125,"51.25 4.75"
2729,2002.5,35.02,135.79,"35.25 135.75",149.675,136.275,163.666666666667,180.516666666667,166.275,161.375,144.258333333333,182.016666666667,118.958333333333,151.433333333333,152.291666666667,147.216666666667,181.325,169.4,155.516666666667,167.558333333333,131.216666666667,175.191666666667,169.916666666667,132.991666666667,163.108333333333,137.583333333333,148.908333333333,151.5,182.558333333333,182.466666666667,172.7,162.35,153.766666666667,186.491666666667,173.766666666667,163.416666666667,"35.25 135.75"
2730,2002.5,35.63,135.17,"35.75 135.25",163.45,165.733333333333,203.741666666667,207.691666666667,198.316666666667,186.266666666667,174.833333333333,203.558333333333,172.125,188.966666666667,183.733333333333,177.225,194.716666666667,198.5,187.6,218.083333333333,178.8,185.75,204.85,185.525,191.033333333333,168.308333333333,179.791666666667,188.366666666667,191.775,225.641666666667,207.8,198.725,189.85,200.233333333333,195.725,215.8,"35.75 135.25"
2731,2002.5,35.62,135.18,"35.75 135.25",163.45,165.733333333333,203.741666666667,207.691666666667,198.316666666667,186.266666666667,174.833333333333,203.558333333333,172.125,188.966666666667,183.733333333333,177.225,194.716666666667,198.5,187.6,218.083333333333,178.8,185.75,204.85,185.525,191.033333333333,168.308333333333,179.791666666667,188.366666666667,191.775,225.641666666667,207.8,198.725,189.85,200.233333333333,195.725,215.8,"35.75 135.25"
2732,2002.5,35.62,135.18,"35.75 135.25",163.45,165.733333333333,203.741666666667,207.691666666667,198.316666666667,186.266666666667,174.833333333333,203.558333333333,172.125,188.966666666667,183.733333333333,177.225,194.716666666667,198.5,187.6,218.083333333333,178.8,185.75,204.85,185.525,191.033333333333,168.308333333333,179.791666666667,188.366666666667,191.775,225.641666666667,207.8,198.725,189.85,200.233333333333,195.725,215.8,"35.75 135.25"
2733,2002.5,35.96,138.47,"35.75 138.25",79.4,71.15,99.8916666666667,131.475,94.8166666666667,138.425,90.1083333333333,117.191666666667,69.3166666666667,82.3166666666667,86.2833333333333,80.55,132.825,108.183333333333,112.6,101.258333333333,85.4416666666667,120.416666666667,120.95,72.7666666666667,110.166666666667,93.2333333333333,99.5583333333333,101.766666666667,124.341666666667,117.75,96.9416666666667,91.5583333333333,108.566666666667,109.741666666667,110.775,93.375,"35.75 138.25"
2743,2005.5,31.27,105.47,"31.25 105.25",62.1,81.9416666666667,82.3666666666667,81.5833333333333,86.6583333333333,65.9416666666667,85.7166666666667,88.6666666666667,70.3583333333333,61.2416666666667,60.75,58.35,93.8416666666667,69.9666666666667,81.225,69.95,68.2333333333333,76.6583333333333,81.9083333333333,71.2083333333333,56.0416666666667,79.4,86.3833333333333,71.85,81.025,81.1416666666667,77.7333333333333,84.7916666666667,76.9,76.4083333333333,61.2583333333333,79.7083333333333,"31.25 105.25"
2746,2003,52.95,-7.25,"52.75 -7.25",81.45,70.4166666666667,82.05,73.05,81.1083333333333,57.125,49.8833333333333,66.4583333333333,71.5583333333333,56.975,60.7083333333333,55.5083333333333,66.7583333333333,92.75,99.4,88.375,101.5,70.825,78.125,73.8416666666667,85.525,83.55,84.225,92.3,57.0583333333333,57.7833333333333,66.8833333333333,59.3,78.9666666666667,78.3,76.3833333333333,78.525,"52.75 -7.25"
2747,2003,52.95,-7.25,"52.75 -7.25",81.45,70.4166666666667,82.05,73.05,81.1083333333333,57.125,49.8833333333333,66.4583333333333,71.5583333333333,56.975,60.7083333333333,55.5083333333333,66.7583333333333,92.75,99.4,88.375,101.5,70.825,78.125,73.8416666666667,85.525,83.55,84.225,92.3,57.0583333333333,57.7833333333333,66.8833333333333,59.3,78.9666666666667,78.3,76.3833333333333,78.525,"52.75 -7.25"
2748,2003,52.95,-7.25,"52.75 -7.25",81.45,70.4166666666667,82.05,73.05,81.1083333333333,57.125,49.8833333333333,66.4583333333333,71.5583333333333,56.975,60.7083333333333,55.5083333333333,66.7583333333333,92.75,99.4,88.375,101.5,70.825,78.125,73.8416666666667,85.525,83.55,84.225,92.3,57.0583333333333,57.7833333333333,66.8833333333333,59.3,78.9666666666667,78.3,76.3833333333333,78.525,"52.75 -7.25"
2749,2003,52.95,-7.25,"52.75 -7.25",81.45,70.4166666666667,82.05,73.05,81.1083333333333,57.125,49.8833333333333,66.4583333333333,71.5583333333333,56.975,60.7083333333333,55.5083333333333,66.7583333333333,92.75,99.4,88.375,101.5,70.825,78.125,73.8416666666667,85.525,83.55,84.225,92.3,57.0583333333333,57.7833333333333,66.8833333333333,59.3,78.9666666666667,78.3,76.3833333333333,78.525,"52.75 -7.25"
2800,2004,54.13,37.1,"54.25 37.25",52.1833333333333,39.7166666666667,47.1833333333333,56.475,62.225,50.4833333333333,43.5583333333333,55.9583333333333,51.725,49.0416666666667,46.875,51.8583333333333,63.9833333333333,56.7333333333333,62.0166666666667,51.3166666666667,45.0666666666667,48.2083333333333,56.1333333333333,49.7166666666667,49.9416666666667,54.0333333333333,55.375,45.8583333333333,42.525,51.2166666666667,64.0916666666667,61.4083333333333,31.5,41.5833333333333,60.525,56.7416666666667,"54.25 37.25"
2801,2004,54.13,37.1,"54.25 37.25",52.1833333333333,39.7166666666667,47.1833333333333,56.475,62.225,50.4833333333333,43.5583333333333,55.9583333333333,51.725,49.0416666666667,46.875,51.8583333333333,63.9833333333333,56.7333333333333,62.0166666666667,51.3166666666667,45.0666666666667,48.2083333333333,56.1333333333333,49.7166666666667,49.9416666666667,54.0333333333333,55.375,45.8583333333333,42.525,51.2166666666667,64.0916666666667,61.4083333333333,31.5,41.5833333333333,60.525,56.7416666666667,"54.25 37.25"
2802,2004,54.13,37.1,"54.25 37.25",52.1833333333333,39.7166666666667,47.1833333333333,56.475,62.225,50.4833333333333,43.5583333333333,55.9583333333333,51.725,49.0416666666667,46.875,51.8583333333333,63.9833333333333,56.7333333333333,62.0166666666667,51.3166666666667,45.0666666666667,48.2083333333333,56.1333333333333,49.7166666666667,49.9416666666667,54.0333333333333,55.375,45.8583333333333,42.525,51.2166666666667,64.0916666666667,61.4083333333333,31.5,41.5833333333333,60.525,56.7416666666667,"54.25 37.25"
2803,2004,54.13,37.1,"54.25 37.25",52.1833333333333,39.7166666666667,47.1833333333333,56.475,62.225,50.4833333333333,43.5583333333333,55.9583333333333,51.725,49.0416666666667,46.875,51.8583333333333,63.9833333333333,56.7333333333333,62.0166666666667,51.3166666666667,45.0666666666667,48.2083333333333,56.1333333333333,49.7166666666667,49.9416666666667,54.0333333333333,55.375,45.8583333333333,42.525,51.2166666666667,64.0916666666667,61.4083333333333,31.5,41.5833333333333,60.525,56.7416666666667,"54.25 37.25"
2880,2003,42.4,128.1,"42.25 128.25",87.3833333333333,71.0833333333333,56.1666666666667,60.1583333333333,43.575,38.4,42.6083333333333,50.725,70.4083333333333,83.95,60.3416666666667,47.0583333333333,63.4083333333333,56.9916666666667,69.1416666666667,62.9083333333333,58.3416666666667,53.825,61.5916666666667,72.1916666666667,54.425,73.175,54.3333333333333,63.25,80,52.1083333333333,80.4333333333333,69.6583333333333,45.3166666666667,66.625,70.375,59.475,"42.25 128.25"
2963,1992.5,54.13,37.1,"54.25 37.25",52.1833333333333,39.7166666666667,47.1833333333333,56.475,62.225,50.4833333333333,43.5583333333333,55.9583333333333,51.725,49.0416666666667,46.875,51.8583333333333,63.9833333333333,56.7333333333333,62.0166666666667,51.3166666666667,45.0666666666667,48.2083333333333,56.1333333333333,49.7166666666667,49.9416666666667,54.0333333333333,55.375,45.8583333333333,42.525,51.2166666666667,64.0916666666667,61.4083333333333,31.5,41.5833333333333,60.525,56.7416666666667,"54.25 37.25"
2964,1992.5,54.13,37.1,"54.25 37.25",52.1833333333333,39.7166666666667,47.1833333333333,56.475,62.225,50.4833333333333,43.5583333333333,55.9583333333333,51.725,49.0416666666667,46.875,51.8583333333333,63.9833333333333,56.7333333333333,62.0166666666667,51.3166666666667,45.0666666666667,48.2083333333333,56.1333333333333,49.7166666666667,49.9416666666667,54.0333333333333,55.375,45.8583333333333,42.525,51.2166666666667,64.0916666666667,61.4083333333333,31.5,41.5833333333333,60.525,56.7416666666667,"54.25 37.25"
2966,1992.5,54.13,37.1,"54.25 37.25",52.1833333333333,39.7166666666667,47.1833333333333,56.475,62.225,50.4833333333333,43.5583333333333,55.9583333333333,51.725,49.0416666666667,46.875,51.8583333333333,63.9833333333333,56.7333333333333,62.0166666666667,51.3166666666667,45.0666666666667,48.2083333333333,56.1333333333333,49.7166666666667,49.9416666666667,54.0333333333333,55.375,45.8583333333333,42.525,51.2166666666667,64.0916666666667,61.4083333333333,31.5,41.5833333333333,60.525,56.7416666666667,"54.25 37.25"
2967,1992.5,54.13,37.1,"54.25 37.25",52.1833333333333,39.7166666666667,47.1833333333333,56.475,62.225,50.4833333333333,43.5583333333333,55.9583333333333,51.725,49.0416666666667,46.875,51.8583333333333,63.9833333333333,56.7333333333333,62.0166666666667,51.3166666666667,45.0666666666667,48.2083333333333,56.1333333333333,49.7166666666667,49.9416666666667,54.0333333333333,55.375,45.8583333333333,42.525,51.2166666666667,64.0916666666667,61.4083333333333,31.5,41.5833333333333,60.525,56.7416666666667,"54.25 37.25"
3034,2002,47,11,"47.25 11.25",73.2,88.5333333333333,85.85,70.0916666666667,78.7666666666667,87.6,81.7916666666667,82.7166666666667,71.7916666666667,93.0833333333333,88.85,78.8166666666667,80.775,113.275,102.825,96.8666666666667,90.8416666666667,71.3416666666667,72.575,75.55,65.7333333333333,78.975,84.875,79.925,75.625,76.3416666666667,99.6083333333333,84.4416666666667,89.425,85.3416666666667,90.4333333333333,104.416666666667,"47.25 11.25"
3136,1990.5,5,-61,"5.25 -60.75",122.883333333333,133.458333333333,173.633333333333,139.475,134.325,102.175,85.7333333333333,133.208333333333,133.4,155.725,154.458333333333,115.408333333333,172.85,181.266666666667,179.033333333333,103.6,142.591666666667,185.366666666667,167.066666666667,169.65,150.008333333333,194.333333333333,171.925,97.025,165.633333333333,119.433333333333,112.083333333333,117.875,94.425,80.425,120.633333333333,131.408333333333,"5.25 -60.75"
3137,1990.5,5,-61,"5.25 -60.75",122.883333333333,133.458333333333,173.633333333333,139.475,134.325,102.175,85.7333333333333,133.208333333333,133.4,155.725,154.458333333333,115.408333333333,172.85,181.266666666667,179.033333333333,103.6,142.591666666667,185.366666666667,167.066666666667,169.65,150.008333333333,194.333333333333,171.925,97.025,165.633333333333,119.433333333333,112.083333333333,117.875,94.425,80.425,120.633333333333,131.408333333333,"5.25 -60.75"
3138,1990.5,5,-61,"5.25 -60.75",122.883333333333,133.458333333333,173.633333333333,139.475,134.325,102.175,85.7333333333333,133.208333333333,133.4,155.725,154.458333333333,115.408333333333,172.85,181.266666666667,179.033333333333,103.6,142.591666666667,185.366666666667,167.066666666667,169.65,150.008333333333,194.333333333333,171.925,97.025,165.633333333333,119.433333333333,112.083333333333,117.875,94.425,80.425,120.633333333333,131.408333333333,"5.25 -60.75"
3238,1995,42.75,-76.02,"42.75 -76.25",91.7,74.7416666666667,72.9666666666667,89.7666666666667,103.058333333333,77.1416666666667,97.05,91.2,95.8583333333333,75.8333333333333,107.291666666667,79.6666666666667,85.125,72.7416666666667,88.3166666666667,78.4333333333333,94.2166666666667,99.625,101.325,87.7,98,90.3833333333333,81.3916666666667,89.0083333333333,90.0166666666667,94.0666666666667,80.7666666666667,99.95,90.75,91.3916666666667,83.875,106.975,"42.75 -76.25"
3239,1996,42.75,-76.02,"42.75 -76.25",91.7,74.7416666666667,72.9666666666667,89.7666666666667,103.058333333333,77.1416666666667,97.05,91.2,95.8583333333333,75.8333333333333,107.291666666667,79.6666666666667,85.125,72.7416666666667,88.3166666666667,78.4333333333333,94.2166666666667,99.625,101.325,87.7,98,90.3833333333333,81.3916666666667,89.0083333333333,90.0166666666667,94.0666666666667,80.7666666666667,99.95,90.75,91.3916666666667,83.875,106.975,"42.75 -76.25"
3539,2005,47.58055556,11.63916667,"47.75 11.75",95.65,107.175,122.166666666667,90.1333333333333,102.358333333333,94.7333333333333,101.941666666667,113.566666666667,102.808333333333,133.2,105.258333333333,99.7333333333333,109.15,138.925,125.191666666667,129.058333333333,129.041666666667,86.8,107.233333333333,115.958333333333,101.133333333333,110.9,97.0833333333333,109.908333333333,98.5166666666667,90.7833333333333,113.125,122.125,111.766666666667,106.2,124.341666666667,122.591666666667,"47.75 11.75"
3540,2006,47.58055556,11.63916667,"47.75 11.75",95.65,107.175,122.166666666667,90.1333333333333,102.358333333333,94.7333333333333,101.941666666667,113.566666666667,102.808333333333,133.2,105.258333333333,99.7333333333333,109.15,138.925,125.191666666667,129.058333333333,129.041666666667,86.8,107.233333333333,115.958333333333,101.133333333333,110.9,97.0833333333333,109.908333333333,98.5166666666667,90.7833333333333,113.125,122.125,111.766666666667,106.2,124.341666666667,122.591666666667,"47.75 11.75"
3541,2005,47.58055556,11.63916667,"47.75 11.75",95.65,107.175,122.166666666667,90.1333333333333,102.358333333333,94.7333333333333,101.941666666667,113.566666666667,102.808333333333,133.2,105.258333333333,99.7333333333333,109.15,138.925,125.191666666667,129.058333333333,129.041666666667,86.8,107.233333333333,115.958333333333,101.133333333333,110.9,97.0833333333333,109.908333333333,98.5166666666667,90.7833333333333,113.125,122.125,111.766666666667,106.2,124.341666666667,122.591666666667,"47.75 11.75"
3542,2006,47.58055556,11.63916667,"47.75 11.75",95.65,107.175,122.166666666667,90.1333333333333,102.358333333333,94.7333333333333,101.941666666667,113.566666666667,102.808333333333,133.2,105.258333333333,99.7333333333333,109.15,138.925,125.191666666667,129.058333333333,129.041666666667,86.8,107.233333333333,115.958333333333,101.133333333333,110.9,97.0833333333333,109.908333333333,98.5166666666667,90.7833333333333,113.125,122.125,111.766666666667,106.2,124.341666666667,122.591666666667,"47.75 11.75"
3543,2004,24.53333333,101.0166667,"24.75 101.25",90.8666666666667,71.2916666666667,55.525,53.175,92.475,85.925,77.3333333333333,64.125,82.0583333333333,97.175,73.575,85.3083333333333,70.8833333333333,95.4666666666667,89.3083333333333,106.15,97.9833333333333,65.55,76.15,70.2666666666667,70.425,75.3916666666667,88.85,57.2833333333333,64.5916666666667,64.6166666666667,55.5666666666667,64.7666666666667,72.3666666666667,93.5583333333333,99.4833333333333,83.2666666666667,"24.75 101.25"
3551,2005,24.53333333,101.0166667,"24.75 101.25",90.8666666666667,71.2916666666667,55.525,53.175,92.475,85.925,77.3333333333333,64.125,82.0583333333333,97.175,73.575,85.3083333333333,70.8833333333333,95.4666666666667,89.3083333333333,106.15,97.9833333333333,65.55,76.15,70.2666666666667,70.425,75.3916666666667,88.85,57.2833333333333,64.5916666666667,64.6166666666667,55.5666666666667,64.7666666666667,72.3666666666667,93.5583333333333,99.4833333333333,83.2666666666667,"24.75 101.25"
3559,2006,24.53333333,101.0166667,"24.75 101.25",90.8666666666667,71.2916666666667,55.525,53.175,92.475,85.925,77.3333333333333,64.125,82.0583333333333,97.175,73.575,85.3083333333333,70.8833333333333,95.4666666666667,89.3083333333333,106.15,97.9833333333333,65.55,76.15,70.2666666666667,70.425,75.3916666666667,88.85,57.2833333333333,64.5916666666667,64.6166666666667,55.5666666666667,64.7666666666667,72.3666666666667,93.5583333333333,99.4833333333333,83.2666666666667,"24.75 101.25"
