"Record_number","Study_midyear","Latitude","Longitude","Site.x","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","Site.y"
4672,1997,14.58333333,98.86666667,"14.75 98.75",24.475,25.05,24.5833333333333,24.4083333333333,24.75,25.0833333333333,24.7583333333333,24.675,24.8833333333333,24.875,24.725,24.9333333333333,25.7916666666667,24.4666666666667,24.5583333333333,24.95,25.075,24.6666666666667,24.8666666666667,25.2083333333333,24.875,24.85,24.4083333333333,24.6416666666667,25.8,24.35,25.2583333333333,24.9583333333333,24.95,25.325,25.7083333333333,25.2333333333333,"14.75 98.75"
4728,2007.5,40,140.56,"40.25 140.75",9.36666666666667,10.025,9.325,10.7,11.275,10.35,10.0416666666667,9.525,10.6666666666667,10.1666666666667,9.525,10.25,10.3333333333333,10.7916666666667,10.5416666666667,9.94166666666667,10.3333333333333,10.1916666666667,11.0833333333333,10.0583333333333,10.2083333333333,10.85,10.7833333333333,10.4833333333333,10.9,10.375,10.45,10.2833333333333,10.3916666666667,11.2333333333333,10.8916666666667,10.4166666666667,"40.25 140.75"
4755,2007,4.289166667,11.65641667,"-4.25 11.75",25.475,25.9166666666667,25.975,25.6666666666667,25.6833333333333,25.5833333333333,25.3083333333333,25.7166666666667,25.675,26.05,25.6083333333333,25.5916666666667,26.8166666666667,26.2916666666667,25.9416666666667,25.7833333333333,26.1166666666667,26.0916666666667,25.8583333333333,25.8416666666667,26.1166666666667,26.3583333333333,26.175,26.2416666666667,26.4333333333333,25.7333333333333,25.9833333333333,26.05,26.1583333333333,26.225,26.75,26.4583333333333,"-4.25 11.75"
4756,2009.5,4.289166667,11.65641667,"-4.25 11.75",25.475,25.9166666666667,25.975,25.6666666666667,25.6833333333333,25.5833333333333,25.3083333333333,25.7166666666667,25.675,26.05,25.6083333333333,25.5916666666667,26.8166666666667,26.2916666666667,25.9416666666667,25.7833333333333,26.1166666666667,26.0916666666667,25.8583333333333,25.8416666666667,26.1166666666667,26.3583333333333,26.175,26.2416666666667,26.4333333333333,25.7333333333333,25.9833333333333,26.05,26.1583333333333,26.225,26.75,26.4583333333333,"-4.25 11.75"
4875,2008,51.16666667,-0.85,"51.25 -0.75",10.2416666666667,10.3083333333333,10.4333333333333,11.3666666666667,11.2416666666667,9.54166666666667,10.1916666666667,9.78333333333333,11.2666666666667,11.7083333333333,9.90833333333333,10.875,10.7166666666667,10.9833333333333,10.6083333333333,9.75,11.2,10.9583333333333,10.9333333333333,10.75,11.2666666666667,10.9,10.3166666666667,10.3583333333333,9.325,11.05,9.95,9.95,11.2333333333333,10.825,10.5,10.8333333333333,"51.25 -0.75"
4876,2009,51.16666667,-0.85,"51.25 -0.75",10.2416666666667,10.3083333333333,10.4333333333333,11.3666666666667,11.2416666666667,9.54166666666667,10.1916666666667,9.78333333333333,11.2666666666667,11.7083333333333,9.90833333333333,10.875,10.7166666666667,10.9833333333333,10.6083333333333,9.75,11.2,10.9583333333333,10.9333333333333,10.75,11.2666666666667,10.9,10.3166666666667,10.3583333333333,9.325,11.05,9.95,9.95,11.2333333333333,10.825,10.5,10.8333333333333,"51.25 -0.75"
4877,2010,51.16666667,-0.85,"51.25 -0.75",10.2416666666667,10.3083333333333,10.4333333333333,11.3666666666667,11.2416666666667,9.54166666666667,10.1916666666667,9.78333333333333,11.2666666666667,11.7083333333333,9.90833333333333,10.875,10.7166666666667,10.9833333333333,10.6083333333333,9.75,11.2,10.9583333333333,10.9333333333333,10.75,11.2666666666667,10.9,10.3166666666667,10.3583333333333,9.325,11.05,9.95,9.95,11.2333333333333,10.825,10.5,10.8333333333333,"51.25 -0.75"
4894,2008,0.43525,101.8837222,"0.25 101.75",26.7916666666667,27.075,27.0083333333333,26.8083333333333,27.1333333333333,27.1666666666667,27.3083333333333,27.15,27.2666666666667,27.175,27.15,27.2,27.9083333333333,27.075,27.3583333333333,27.4,27.625,27.6666666666667,27.6083333333333,27.8583333333333,27.5583333333333,27.4583333333333,27.6166666666667,27.9416666666667,28.1166666666667,27.7416666666667,27.775,27.8333333333333,27.525,27.5666666666667,27.8666666666667,27.275,"0.25 101.75"
4899,2007.5,49.158,-78.825,"49.25 -78.75",0.108333333333333,1.93333333333333,0.183333333333333,-0.983333333333334,0.875,1.09166666666667,-0.533333333333333,-0.241666666666667,0.25,0.325,-3.67905937196748e-17,-0.233333333333333,2.68333333333333,2.1,0.741666666666666,2.53333333333333,0.675,0.491666666666666,0.141666666666667,1.79166666666667,2.54166666666667,1.00833333333333,0.9,0.858333333333333,2.84166666666667,1.375,2.55833333333333,0.4,-0.216666666666667,0.8,1.63333333333333,1.03333333333333,"49.25 -78.75"
4900,2007.5,49.158,-78.825,"49.25 -78.75",0.108333333333333,1.93333333333333,0.183333333333333,-0.983333333333334,0.875,1.09166666666667,-0.533333333333333,-0.241666666666667,0.25,0.325,-3.67905937196748e-17,-0.233333333333333,2.68333333333333,2.1,0.741666666666666,2.53333333333333,0.675,0.491666666666666,0.141666666666667,1.79166666666667,2.54166666666667,1.00833333333333,0.9,0.858333333333333,2.84166666666667,1.375,2.55833333333333,0.4,-0.216666666666667,0.8,1.63333333333333,1.03333333333333,"49.25 -78.75"
4901,2007.5,49.158,-78.825,"49.25 -78.75",0.108333333333333,1.93333333333333,0.183333333333333,-0.983333333333334,0.875,1.09166666666667,-0.533333333333333,-0.241666666666667,0.25,0.325,-3.67905937196748e-17,-0.233333333333333,2.68333333333333,2.1,0.741666666666666,2.53333333333333,0.675,0.491666666666666,0.141666666666667,1.79166666666667,2.54166666666667,1.00833333333333,0.9,0.858333333333333,2.84166666666667,1.375,2.55833333333333,0.4,-0.216666666666667,0.8,1.63333333333333,1.03333333333333,"49.25 -78.75"
4980,2006.5,60.65,24.35,"60.75 24.25",3.58333333333333,2.25,4.68333333333333,6.14166666666667,5.59166666666667,4.91666666666667,5.29166666666667,4.31666666666667,4.10833333333333,4.88333333333333,3.65,4.83333333333333,4.325,5.09166666666667,6.05,4.64166666666667,4.70833333333333,4.28333333333333,4.44166666666667,4.925,5.15,5.36666666666667,5.93333333333333,4.45833333333333,3.39166666666667,5.65833333333333,4.21666666666667,5.41666666666667,5.79166666666667,6.14166666666667,5.09166666666667,4.93333333333333,"60.75 24.25"
4997,2006,44.55,11.35,"44.75 11.25",12.825,13.175,13.9166666666667,12.9916666666667,13.5166666666667,12.3416666666667,13.7333333333333,13.625,14.6833333333333,13.5416666666667,13.3083333333333,14.5333333333333,14.3416666666667,14.3083333333333,14.9916666666667,14.0916666666667,14.075,14.4083333333333,13.55,12.95,13.8333333333333,14.7083333333333,14.4333333333333,14.6916666666667,13.3833333333333,14.7166666666667,14.7083333333333,14.0416666666667,15.1333333333333,14.9416666666667,14.5666666666667,14.3333333333333,"44.75 11.25"
4998,2006,44.55,11.35,"44.75 11.25",12.825,13.175,13.9166666666667,12.9916666666667,13.5166666666667,12.3416666666667,13.7333333333333,13.625,14.6833333333333,13.5416666666667,13.3083333333333,14.5333333333333,14.3416666666667,14.3083333333333,14.9916666666667,14.0916666666667,14.075,14.4083333333333,13.55,12.95,13.8333333333333,14.7083333333333,14.4333333333333,14.6916666666667,13.3833333333333,14.7166666666667,14.7083333333333,14.0416666666667,15.1333333333333,14.9416666666667,14.5666666666667,14.3333333333333,"44.75 11.25"
5053,2005,53.13333333,13.03333333,"53.25 13.25",7.65,6.90833333333333,8.93333333333333,9.56666666666667,9.575,8.05833333333333,9.025,8.19166666666667,9.24166666666667,8.5,6.775,8.50833333333333,8.85,9.61666666666667,9.88333333333333,8.675,9.3,8.98333333333333,8.70833333333333,8.625,9.20833333333333,9.55833333333333,9.275,8.66666666666667,7.23333333333333,9.25,8.55,8.475,9.91666666666667,9.38333333333333,9.25833333333333,9.025,"53.25 13.25"
5054,2006,53.13333333,13.03333333,"53.25 13.25",7.65,6.90833333333333,8.93333333333333,9.56666666666667,9.575,8.05833333333333,9.025,8.19166666666667,9.24166666666667,8.5,6.775,8.50833333333333,8.85,9.61666666666667,9.88333333333333,8.675,9.3,8.98333333333333,8.70833333333333,8.625,9.20833333333333,9.55833333333333,9.275,8.66666666666667,7.23333333333333,9.25,8.55,8.475,9.91666666666667,9.38333333333333,9.25833333333333,9.025,"53.25 13.25"
5055,2007,53.13333333,13.03333333,"53.25 13.25",7.65,6.90833333333333,8.93333333333333,9.56666666666667,9.575,8.05833333333333,9.025,8.19166666666667,9.24166666666667,8.5,6.775,8.50833333333333,8.85,9.61666666666667,9.88333333333333,8.675,9.3,8.98333333333333,8.70833333333333,8.625,9.20833333333333,9.55833333333333,9.275,8.66666666666667,7.23333333333333,9.25,8.55,8.475,9.91666666666667,9.38333333333333,9.25833333333333,9.025,"53.25 13.25"
5056,2008,53.13333333,13.03333333,"53.25 13.25",7.65,6.90833333333333,8.93333333333333,9.56666666666667,9.575,8.05833333333333,9.025,8.19166666666667,9.24166666666667,8.5,6.775,8.50833333333333,8.85,9.61666666666667,9.88333333333333,8.675,9.3,8.98333333333333,8.70833333333333,8.625,9.20833333333333,9.55833333333333,9.275,8.66666666666667,7.23333333333333,9.25,8.55,8.475,9.91666666666667,9.38333333333333,9.25833333333333,9.025,"53.25 13.25"
5073,2010,36.42333333,109.5255,"36.25 109.75",8.89166666666667,10.1,9.11666666666667,9.38333333333333,9.89166666666667,9.59166666666667,9.15833333333333,8.89166666666667,9.875,9.8,9.15,10.4583333333333,10.8666666666667,10.8416666666667,10.2916666666667,10.55,10.6583333333333,9.74166666666667,10.2,9.95833333333333,10.5583333333333,10.3,9.53333333333333,10.25,10.1083333333333,9.475,9.40833333333333,9.84166666666667,9.14166666666667,9.53333333333333,9.63333333333333,9.7,"36.25 109.75"
5074,2010,36.42333333,109.5255,"36.25 109.75",8.89166666666667,10.1,9.11666666666667,9.38333333333333,9.89166666666667,9.59166666666667,9.15833333333333,8.89166666666667,9.875,9.8,9.15,10.4583333333333,10.8666666666667,10.8416666666667,10.2916666666667,10.55,10.6583333333333,9.74166666666667,10.2,9.95833333333333,10.5583333333333,10.3,9.53333333333333,10.25,10.1083333333333,9.475,9.40833333333333,9.84166666666667,9.14166666666667,9.53333333333333,9.63333333333333,9.7,"36.25 109.75"
5265,2010,34.98166667,-97.52055556,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
5266,2011,34.98166667,-97.52055556,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
5267,2012,34.98166667,-97.52055556,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
5268,2010,34.98166667,-97.52055556,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
5269,2011,34.98166667,-97.52055556,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
5270,2012,34.98166667,-97.52055556,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
5271,2010,34.98166667,-97.52055556,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
5272,2011,34.98166667,-97.52055556,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
5273,2012,34.98166667,-97.52055556,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
5274,2010,34.98166667,-97.52055556,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
5275,2011,34.98166667,-97.52055556,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
5276,2012,34.98166667,-97.52055556,"34.75 -97.75",16.825,15.925,15.7333333333333,15.2916666666667,16.6166666666667,16.2833333333333,15.975,15.3916666666667,15.9666666666667,16.15,16.1,15.5166666666667,17,16.475,15.875,15.9666666666667,15.2666666666667,15.5666666666667,15.825,15.9583333333333,16.9833333333333,15.7666666666667,15.9,15.6166666666667,16.0083333333333,17.3,17.525,15.2666666666667,15.4333333333333,16.1333333333333,16.9916666666667,16.725,"34.75 -97.75"
5277,2010.5,36.33,138.55,"36.25 138.75",12.1166666666667,13.3416666666667,12.3833333333333,13.275,14.05,13.3416666666667,12.95,12.475,13.5833333333333,12.6583333333333,12.3666666666667,13.2,13.6666666666667,13.475,13.1916666666667,13,13.2,12.675,13.8083333333333,12.8,13.1166666666667,13.4833333333333,13.1166666666667,13.4416666666667,13.7916666666667,13.2333333333333,12.9,13.5333333333333,13.0916666666667,13.7833333333333,13.8166666666667,13.1416666666667,"36.25 138.75"
5280,2010,4.566666667,11.9,"4.75 11.75",23.6333333333333,24.325,24.05,23.8166666666667,24.3666666666667,24.1416666666667,23.875,24.25,24.3583333333333,24.5416666666667,24.3,24.175,24.8916666666667,24.1083333333333,23.875,24.2,24.2,24.4083333333333,24.3,24.275,24.175,24.425,24.4333333333333,24.7166666666667,24.925,24.1916666666667,24.3916666666667,24.3583333333333,24.4833333333333,24.6,24.925,24.8083333333333,"4.75 11.75"
5281,2010,4.566666667,11.9,"4.75 11.75",23.6333333333333,24.325,24.05,23.8166666666667,24.3666666666667,24.1416666666667,23.875,24.25,24.3583333333333,24.5416666666667,24.3,24.175,24.8916666666667,24.1083333333333,23.875,24.2,24.2,24.4083333333333,24.3,24.275,24.175,24.425,24.4333333333333,24.7166666666667,24.925,24.1916666666667,24.3916666666667,24.3583333333333,24.4833333333333,24.6,24.925,24.8083333333333,"4.75 11.75"
5282,2010,4.566666667,11.9,"4.75 11.75",23.6333333333333,24.325,24.05,23.8166666666667,24.3666666666667,24.1416666666667,23.875,24.25,24.3583333333333,24.5416666666667,24.3,24.175,24.8916666666667,24.1083333333333,23.875,24.2,24.2,24.4083333333333,24.3,24.275,24.175,24.425,24.4333333333333,24.7166666666667,24.925,24.1916666666667,24.3916666666667,24.3583333333333,24.4833333333333,24.6,24.925,24.8083333333333,"4.75 11.75"
5283,2011,4.566666667,11.9,"4.75 11.75",23.6333333333333,24.325,24.05,23.8166666666667,24.3666666666667,24.1416666666667,23.875,24.25,24.3583333333333,24.5416666666667,24.3,24.175,24.8916666666667,24.1083333333333,23.875,24.2,24.2,24.4083333333333,24.3,24.275,24.175,24.425,24.4333333333333,24.7166666666667,24.925,24.1916666666667,24.3916666666667,24.3583333333333,24.4833333333333,24.6,24.925,24.8083333333333,"4.75 11.75"
5284,2011,4.566666667,11.9,"4.75 11.75",23.6333333333333,24.325,24.05,23.8166666666667,24.3666666666667,24.1416666666667,23.875,24.25,24.3583333333333,24.5416666666667,24.3,24.175,24.8916666666667,24.1083333333333,23.875,24.2,24.2,24.4083333333333,24.3,24.275,24.175,24.425,24.4333333333333,24.7166666666667,24.925,24.1916666666667,24.3916666666667,24.3583333333333,24.4833333333333,24.6,24.925,24.8083333333333,"4.75 11.75"
5285,2011,4.566666667,11.9,"4.75 11.75",23.6333333333333,24.325,24.05,23.8166666666667,24.3666666666667,24.1416666666667,23.875,24.25,24.3583333333333,24.5416666666667,24.3,24.175,24.8916666666667,24.1083333333333,23.875,24.2,24.2,24.4083333333333,24.3,24.275,24.175,24.425,24.4333333333333,24.7166666666667,24.925,24.1916666666667,24.3916666666667,24.3583333333333,24.4833333333333,24.6,24.925,24.8083333333333,"4.75 11.75"
5419,2010,47.43,128.63,"47.25 128.75",0.183333333333333,-0.7,0.716666666666666,1.05,1.41666666666667,0.375,0.333333333333334,0.516666666666667,0.566666666666667,1.19166666666667,0.241666666666667,0.883333333333334,1.34166666666667,0.233333333333334,0.183333333333333,0.391666666666667,0.8,1.28333333333333,1.03333333333333,0.283333333333333,0.183333333333333,1.85833333333333,1.70833333333333,0.091666666666666,0.283333333333333,0.616666666666666,0.0916666666666662,0.466666666666667,0.666666666666667,1.4,0.375,0.908333333333333,"47.25 128.75"
